age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
44,admin.,single,high.school,no,no,no,cellular,nov,wed,314,9,999,0,success,0.30000000000000004,95.555,-47.8,1.967,4691.6
60,unknown,married,unknown,unknown,no,no,cellular,nov,wed,151,17,999,0,nonexistent,3.1,95.494,-44.4,6.057,4891.0
46,services,single,university.degree,no,yes,no,cellular,nov,tue,223,5,999,0,success,3.4,95.965,-49.8,6.1610000000000005,4928.1
49,admin.,single,professional.course,no,no,yes,cellular,nov,tue,1839,9,999,0,success,3.4,95.418,-50.7,6.1610000000000005,4928.1
56,admin.,single,high.school,no,yes,no,cellular,nov,fri,854,6,999,0,nonexistent,0.19999999999999996,94.393,-54.2,2.513,4799.1
56,admin.,divorced,university.degree,no,no,no,cellular,nov,wed,309,6,999,1,failure,1.9,94.7,-50.0,5.32,4895.8
68,admin.,married,university.degree,unknown,yes,no,cellular,nov,mon,1085,6,999,0,success,1.9,94.7,-50.0,5.391,4895.8
47,admin.,single,university.degree,no,no,no,cellular,nov,thu,406,6,999,0,success,3.4,94.944,-44.1,6.168,4928.1
47,admin.,single,university.degree,no,yes,no,cellular,nov,thu,498,6,15,1,success,0.30000000000000004,95.715,-48.3,2.046,4691.6
60,admin.,divorced,university.degree,no,yes,no,cellular,nov,thu,307,8,999,1,success,1.9,94.7,-50.0,5.276,4895.8
39,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,392,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
65,blue-collar,married,basic.4y,no,no,no,cellular,nov,fri,241,5,999,1,success,0.19999999999999996,94.393,-54.2,2.45,4799.1
60,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,fri,1265,6,999,0,nonexistent,3.4,95.418,-50.7,6.163,4928.1
55,admin.,married,basic.6y,no,no,no,cellular,nov,mon,269,9,999,0,nonexistent,0.19999999999999996,94.575,-55.1,2.605,4799.1
57,admin.,married,professional.course,no,yes,no,cellular,nov,mon,257,5,999,0,nonexistent,1.9,94.7,-50.0,5.391,4895.8
43,admin.,married,basic.9y,unknown,yes,no,cellular,may,thu,919,6,999,1,success,0.19999999999999996,94.393,-54.2,2.466,4799.1
46,admin.,married,basic.4y,no,no,no,cellular,jul,thu,691,6,999,0,success,3.4,95.418,-50.7,6.163,4928.1
65,admin.,divorced,university.degree,no,no,no,cellular,jul,mon,273,7,999,0,success,3.4,95.418,-50.7,6.162,4928.1
51,admin.,divorced,basic.9y,no,yes,no,cellular,nov,wed,287,5,999,0,success,0.19999999999999996,94.575,-55.1,2.615,4799.1
63,admin.,married,professional.course,no,yes,no,cellular,nov,tue,1229,15,999,0,success,3.4,95.418,-50.7,6.1610000000000005,4928.1
47,admin.,divorced,high.school,no,no,no,cellular,nov,fri,165,5,999,0,success,0.19999999999999996,94.393,-54.2,2.45,4799.1
62,admin.,divorced,university.degree,no,no,no,cellular,nov,thu,543,11,999,0,success,3.4,94.944,-44.1,6.168,4928.1
69,admin.,divorced,university.degree,no,yes,yes,cellular,jun,mon,170,12,999,0,success,3.4,95.965,-49.8,6.065,4928.1
100,admin.,married,university.degree,no,no,yes,cellular,nov,wed,521,6,999,0,success,-1.4,93.879,-37.8,1.9809999999999999,4717.5
44,admin.,single,professional.course,no,no,yes,cellular,nov,tue,669,6,999,0,success,3.1,95.494,-44.4,6.057,4891.0
64,admin.,married,basic.6y,unknown,no,no,cellular,aug,fri,239,5,999,0,success,3.4,94.944,-44.1,6.164000000000001,4928.1
71,admin.,married,university.degree,no,no,no,cellular,nov,thu,298,5,999,0,success,0.19999999999999996,94.575,-55.1,2.565,4799.1
60,admin.,married,high.school,no,yes,no,cellular,nov,mon,412,6,999,0,success,-1.4,94.149,-38.1,1.922,4717.5
52,admin.,married,university.degree,no,no,no,cellular,nov,mon,228,8,999,0,success,3.4,95.418,-50.7,6.162,4928.1
58,admin.,divorced,university.degree,no,no,no,cellular,nov,fri,593,8,999,0,success,0.19999999999999996,95.249,-42.6,1.845,4708.7
40,services,married,high.school,no,yes,no,telephone,jun,mon,433,13,999,0,success,3.4,95.965,-49.8,6.1610000000000005,4928.1
49,admin.,married,university.degree,no,yes,no,cellular,nov,mon,296,8,999,0,success,3.4,94.944,-44.1,6.163,4928.1
55,admin.,married,university.degree,no,no,no,telephone,nov,fri,151,25,999,0,success,3.4,95.965,-49.8,6.159,4928.1
61,admin.,married,basic.4y,no,yes,no,cellular,nov,mon,206,5,999,0,success,1.9,94.7,-50.0,5.391,4895.8
49,admin.,single,professional.course,no,yes,no,cellular,nov,mon,552,10,999,0,success,0.19999999999999996,94.393,-54.2,2.4989999999999997,4799.1
45,technician,single,professional.course,no,yes,no,cellular,nov,wed,505,9,999,0,success,3.4,94.944,-44.1,6.164000000000001,4928.1
55,admin.,married,basic.9y,unknown,no,no,cellular,may,wed,322,8,999,0,nonexistent,3.1,95.494,-44.4,6.056,4891.0
41,self-employed,married,high.school,no,no,no,cellular,nov,thu,449,7,999,0,nonexistent,0.19999999999999996,94.393,-54.2,2.466,4799.1
64,blue-collar,married,basic.6y,unknown,no,no,cellular,nov,wed,1508,5,999,0,success,3.4,95.418,-50.7,6.157,4928.1
42,admin.,married,university.degree,no,no,no,telephone,nov,fri,1074,6,999,0,nonexistent,3.1,95.494,-44.4,6.055000000000001,4891.0
58,admin.,single,professional.course,no,yes,no,cellular,nov,wed,451,7,999,0,success,3.4,95.965,-49.8,6.159,4928.1
72,technician,married,professional.course,unknown,yes,no,cellular,nov,mon,217,6,999,0,success,3.4,95.418,-50.7,6.162,4928.1
74,admin.,married,university.degree,no,no,no,cellular,nov,mon,979,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
85,admin.,married,basic.4y,no,yes,no,cellular,nov,fri,1074,6,999,0,nonexistent,-0.8999999999999999,93.701,-39.4,2.081,4776.2
64,admin.,divorced,high.school,unknown,yes,no,cellular,may,mon,381,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
58,admin.,married,high.school,unknown,yes,yes,cellular,nov,mon,712,6,999,0,success,3.1,95.494,-44.4,6.057,4891.0
54,admin.,married,basic.6y,unknown,no,no,telephone,nov,wed,446,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
43,admin.,married,basic.4y,no,no,yes,cellular,nov,tue,727,5,999,0,success,0.19999999999999996,94.393,-54.2,2.4909999999999997,4799.1
68,admin.,married,high.school,no,yes,no,cellular,nov,fri,471,10,999,0,success,0.30000000000000004,95.555,-47.8,1.948,4691.6
45,admin.,single,university.degree,no,no,no,cellular,nov,fri,296,6,999,0,success,3.4,95.418,-50.7,6.163,4928.1
50,admin.,married,basic.6y,no,no,no,cellular,nov,fri,1330,7,999,0,success,0.19999999999999996,94.575,-55.1,2.605,4799.1
66,admin.,married,unknown,unknown,yes,no,cellular,nov,mon,248,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
56,technician,married,professional.course,no,no,no,cellular,nov,wed,257,5,999,0,success,3.4,94.944,-44.1,6.165,4928.1
53,admin.,divorced,high.school,unknown,yes,no,cellular,nov,thu,197,7,999,0,nonexistent,0.19999999999999996,94.393,-54.2,2.527,4799.1
70,admin.,married,basic.9y,no,no,no,cellular,nov,mon,545,5,999,0,success,1.9,94.7,-50.0,5.391,4895.8
52,self-employed,married,basic.9y,no,no,no,cellular,nov,tue,557,5,999,0,success,3.4,95.965,-49.8,6.1610000000000005,4928.1
52,admin.,married,university.degree,no,no,no,cellular,nov,wed,597,6,6,2,success,0.8999999999999999,95.699,-45.5,2.086,4663.6
49,admin.,married,professional.course,no,no,no,cellular,nov,thu,865,6,999,0,success,3.1,95.494,-44.4,6.0600000000000005,4891.0
75,retired,married,professional.course,unknown,no,no,telephone,nov,wed,624,9,999,0,success,3.1,95.494,-44.4,6.058,4891.0
60,admin.,married,basic.9y,no,no,no,cellular,aug,thu,1063,9,999,0,success,3.4,94.944,-44.1,6.168,4928.1
63,blue-collar,married,basic.4y,no,yes,no,telephone,nov,mon,1411,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
36,admin.,single,high.school,no,yes,no,cellular,nov,mon,606,5,999,0,success,0.30000000000000004,95.555,-47.8,1.92,4691.6
75,admin.,married,high.school,no,no,no,cellular,nov,fri,399,5,999,0,nonexistent,3.1,95.494,-44.4,6.055000000000001,4891.0
63,admin.,married,university.degree,unknown,yes,yes,cellular,nov,fri,158,5,999,0,nonexistent,3.4,94.944,-44.1,6.163,4928.1
48,admin.,married,high.school,no,yes,no,cellular,nov,wed,1369,6,999,0,success,1.9,94.7,-50.0,5.32,4895.8
70,admin.,divorced,high.school,no,yes,no,cellular,nov,wed,349,5,999,0,success,3.4,95.418,-50.7,6.162,4928.1
73,admin.,single,university.degree,no,no,no,cellular,nov,fri,282,5,999,0,nonexistent,0.19999999999999996,94.393,-54.2,2.513,4799.1
43,admin.,married,professional.course,no,no,no,telephone,nov,mon,453,9,999,0,success,3.1,95.494,-44.4,6.057,4891.0
49,admin.,married,professional.course,no,yes,no,cellular,nov,fri,482,5,999,0,success,3.4,94.944,-44.1,6.166,4928.1
45,admin.,married,basic.6y,no,no,yes,cellular,nov,wed,2194,6,999,0,success,3.4,95.418,-50.7,6.163,4928.1
59,admin.,married,high.school,no,yes,yes,cellular,nov,wed,415,5,999,0,success,3.4,95.418,-50.7,6.163,4928.1
47,admin.,married,high.school,no,no,no,cellular,nov,thu,1141,6,999,0,success,0.19999999999999996,94.575,-55.1,2.565,4799.1
50,admin.,single,university.degree,no,no,no,cellular,nov,tue,512,8,999,0,success,3.4,94.944,-44.1,6.166,4928.1
48,blue-collar,single,basic.9y,no,yes,yes,cellular,nov,fri,224,6,999,0,success,3.1,95.494,-44.4,6.064,4891.0
40,admin.,married,high.school,unknown,yes,no,cellular,nov,tue,289,8,999,0,success,3.4,95.418,-50.7,6.1610000000000005,4928.1
45,admin.,single,high.school,no,no,yes,cellular,nov,fri,397,6,999,0,success,0.19999999999999996,94.393,-54.2,2.513,4799.1
66,admin.,married,basic.6y,unknown,no,no,cellular,nov,tue,575,5,999,0,success,3.1,95.494,-44.4,6.056,4891.0
55,admin.,divorced,high.school,no,no,no,cellular,nov,wed,430,6,999,0,success,3.1,95.494,-44.4,6.058,4891.0
46,admin.,single,high.school,no,no,no,cellular,nov,tue,775,6,999,0,success,3.4,95.418,-50.7,6.1610000000000005,4928.1
47,admin.,married,professional.course,no,yes,no,cellular,nov,wed,455,5,999,0,success,1.9,94.7,-50.0,5.32,4895.8
67,admin.,married,basic.9y,no,no,no,cellular,nov,wed,881,5,999,1,success,0.19999999999999996,94.393,-54.2,2.481,4799.1
70,admin.,single,university.degree,unknown,yes,no,cellular,nov,mon,820,5,999,0,success,1.9,94.7,-50.0,5.391,4895.8
43,blue-collar,divorced,high.school,no,no,no,cellular,nov,thu,673,5,999,2,failure,0.19999999999999996,94.393,-54.2,2.466,4799.1
48,technician,married,professional.course,no,no,no,cellular,nov,thu,399,9,999,0,success,3.4,94.944,-44.1,6.164000000000001,4928.1
40,admin.,single,high.school,no,yes,no,telephone,nov,wed,217,7,999,0,nonexistent,3.4,95.965,-49.8,6.162,4928.1
51,admin.,married,unknown,unknown,yes,no,cellular,nov,thu,428,5,999,0,success,3.4,95.418,-50.7,6.162,4928.1
54,admin.,married,high.school,unknown,yes,no,cellular,nov,tue,678,5,999,0,success,0.19999999999999996,94.343,-58.0,2.71,4799.1
46,admin.,single,basic.9y,no,no,no,cellular,nov,mon,356,7,999,0,success,3.4,95.418,-50.7,6.16,4928.1
58,admin.,married,university.degree,no,no,no,cellular,nov,thu,408,5,999,0,nonexistent,-0.8999999999999999,93.701,-39.4,2.073,4776.2
47,admin.,married,high.school,no,yes,no,cellular,dec,wed,363,7,999,1,success,-1.0,94.213,-41.0,1.915,4723.5
49,admin.,single,university.degree,no,yes,yes,cellular,nov,thu,345,6,999,0,success,1.9,94.7,-50.0,5.276,4895.8
66,admin.,married,university.degree,no,yes,yes,cellular,nov,fri,557,7,999,0,success,3.1,95.494,-44.4,6.059,4891.0
59,admin.,married,university.degree,no,no,no,cellular,jun,wed,1693,6,999,1,success,0.30000000000000004,95.555,-47.8,1.915,4691.6
45,technician,married,high.school,no,yes,no,cellular,aug,thu,266,9,999,0,success,3.4,94.944,-44.1,6.162,4928.1
64,admin.,married,high.school,no,yes,yes,telephone,nov,fri,314,5,999,0,nonexistent,3.1,95.494,-44.4,6.064,4891.0
61,admin.,married,high.school,no,no,no,cellular,nov,wed,433,7,999,0,success,0.19999999999999996,94.393,-54.2,2.534,4799.1
41,admin.,married,basic.9y,no,no,no,cellular,nov,fri,478,5,999,0,nonexistent,3.4,95.418,-50.7,6.157,4928.1
52,admin.,married,university.degree,no,no,no,cellular,nov,fri,831,5,999,1,success,0.19999999999999996,94.393,-54.2,2.513,4799.1
42,admin.,single,high.school,no,yes,no,cellular,nov,mon,401,5,999,0,nonexistent,0.19999999999999996,94.393,-54.2,2.4989999999999997,4799.1
48,technician,married,high.school,no,yes,no,cellular,nov,tue,242,5,999,0,nonexistent,3.4,94.944,-44.1,6.166,4928.1
50,admin.,married,high.school,no,no,no,cellular,nov,tue,250,5,999,0,success,1.9,94.7,-50.0,5.353,4895.8
42,admin.,single,basic.6y,no,no,no,cellular,nov,tue,242,7,999,0,nonexistent,3.4,95.418,-50.7,6.1610000000000005,4928.1
45,admin.,single,university.degree,no,yes,no,cellular,nov,wed,1231,6,999,0,nonexistent,-0.8999999999999999,94.463,-48.8,2.46,4776.2
54,admin.,married,basic.9y,unknown,yes,no,telephone,nov,wed,399,5,999,0,success,3.4,95.965,-49.8,6.158,4928.1
46,admin.,married,high.school,no,unknown,unknown,cellular,nov,tue,503,10,999,0,success,0.19999999999999996,94.393,-54.2,2.4909999999999997,4799.1
50,admin.,married,high.school,no,yes,yes,cellular,nov,tue,131,6,999,0,success,3.1,95.494,-44.4,6.056,4891.0
51,admin.,married,basic.4y,no,no,no,cellular,nov,tue,302,9,999,0,success,1.9,94.7,-50.0,5.353,4895.8
48,admin.,married,high.school,no,yes,no,cellular,nov,thu,550,5,999,0,success,0.19999999999999996,94.575,-55.1,2.565,4799.1
61,admin.,single,high.school,no,no,no,telephone,nov,fri,955,5,999,0,success,3.4,95.965,-49.8,6.167,4928.1
55,admin.,married,high.school,no,no,no,cellular,nov,fri,782,10,999,1,success,0.19999999999999996,94.575,-55.1,2.605,4799.1
40,admin.,single,high.school,no,yes,no,cellular,nov,thu,1718,7,999,0,success,0.19999999999999996,94.393,-54.2,2.466,4799.1
54,admin.,married,high.school,no,yes,yes,cellular,nov,wed,682,5,999,1,success,0.19999999999999996,94.393,-54.2,2.481,4799.1
63,admin.,married,basic.9y,unknown,yes,no,cellular,nov,thu,340,5,999,0,success,3.4,94.944,-44.1,6.168,4928.1
54,entrepreneur,married,high.school,no,no,yes,telephone,nov,fri,532,7,999,0,nonexistent,3.1,95.494,-44.4,6.064,4891.0
50,admin.,married,professional.course,no,no,no,cellular,nov,thu,493,7,999,0,success,3.4,95.418,-50.7,6.168,4928.1
46,admin.,married,professional.course,no,yes,no,cellular,nov,fri,291,6,999,0,success,1.9,94.7,-50.0,5.221,4895.8
45,admin.,married,university.degree,no,no,no,telephone,nov,thu,518,6,999,0,success,3.1,95.494,-44.4,6.0600000000000005,4891.0
68,admin.,married,professional.course,unknown,yes,yes,cellular,may,mon,1162,5,999,0,nonexistent,3.1,95.494,-44.4,6.058,4891.0
50,technician,single,university.degree,no,no,no,cellular,nov,wed,350,6,999,0,success,3.4,95.418,-50.7,6.162,4928.1
61,admin.,divorced,basic.9y,no,no,no,cellular,nov,tue,718,7,999,0,success,0.19999999999999996,94.575,-55.1,2.623,4799.1
62,admin.,married,professional.course,no,no,no,cellular,may,tue,471,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
51,admin.,married,university.degree,no,no,no,cellular,may,mon,529,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
48,admin.,single,basic.9y,unknown,yes,no,telephone,nov,tue,325,7,999,0,success,3.4,95.965,-49.8,6.064,4928.1
39,admin.,single,high.school,no,yes,no,cellular,nov,tue,1650,6,999,0,success,0.19999999999999996,94.575,-55.1,2.623,4799.1
69,admin.,divorced,basic.9y,no,yes,no,cellular,nov,mon,320,6,999,0,success,3.4,95.965,-49.8,6.147,4928.1
45,admin.,married,basic.4y,no,yes,no,cellular,nov,thu,745,9,999,0,success,3.4,95.418,-50.7,6.162,4928.1
52,admin.,divorced,university.degree,no,yes,no,cellular,nov,mon,2231,7,9,1,success,0.19999999999999996,94.393,-54.2,2.444,4799.1
69,admin.,married,basic.4y,no,yes,no,cellular,nov,thu,316,6,999,0,success,3.4,94.944,-44.1,6.164000000000001,4928.1
81,admin.,married,basic.6y,unknown,no,no,cellular,nov,wed,433,5,999,0,nonexistent,-0.8999999999999999,93.701,-39.4,2.0789999999999997,4776.2
52,admin.,married,high.school,no,yes,no,cellular,nov,wed,440,5,999,0,success,3.1,95.494,-44.4,6.059,4891.0
51,admin.,married,high.school,no,yes,no,cellular,nov,fri,158,7,999,0,success,3.4,95.965,-49.8,6.159,4928.1
52,technician,single,professional.course,no,no,no,cellular,nov,tue,280,5,999,0,success,0.19999999999999996,94.393,-54.2,2.466,4799.1
54,admin.,married,basic.6y,unknown,yes,no,cellular,nov,wed,709,5,999,0,success,3.4,95.418,-50.7,6.163,4928.1
76,admin.,married,high.school,no,yes,no,cellular,apr,tue,1794,8,999,0,success,0.19999999999999996,95.249,-42.6,1.842,4708.7
49,admin.,married,basic.9y,no,yes,no,cellular,nov,tue,656,6,999,0,success,0.30000000000000004,95.527,-46.3,2.086,4691.6
73,admin.,married,basic.6y,no,no,no,cellular,nov,tue,736,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
55,blue-collar,married,high.school,no,yes,no,cellular,nov,wed,633,5,999,0,success,3.1,95.494,-44.4,6.056,4891.0
56,technician,single,high.school,no,yes,no,cellular,nov,mon,520,7,999,0,success,0.19999999999999996,94.393,-54.2,2.444,4799.1
50,admin.,married,university.degree,no,no,no,cellular,nov,fri,606,6,999,0,nonexistent,0.19999999999999996,94.393,-54.2,2.513,4799.1
41,admin.,single,professional.course,no,yes,no,cellular,nov,wed,1029,6,999,0,success,3.4,95.418,-50.7,6.163,4928.1
58,admin.,married,high.school,no,yes,no,cellular,sep,tue,588,5,3,1,success,-1.4,93.879,-37.8,1.988,4717.5
57,admin.,married,university.degree,no,yes,no,telephone,may,tue,577,6,999,0,success,3.1,95.494,-44.4,6.057,4891.0
71,admin.,divorced,university.degree,no,yes,no,cellular,apr,mon,1072,7,999,0,success,0.19999999999999996,94.575,-55.1,2.605,4799.1
63,admin.,married,university.degree,no,no,no,cellular,nov,tue,367,5,999,0,nonexistent,1.9,94.7,-50.0,5.353,4895.8
48,admin.,single,university.degree,no,no,no,cellular,nov,fri,887,9,999,1,success,0.19999999999999996,94.575,-55.1,2.605,4799.1
56,admin.,married,basic.6y,unknown,yes,no,cellular,nov,thu,516,5,999,0,nonexistent,0.19999999999999996,94.393,-54.2,2.527,4799.1
48,admin.,single,university.degree,no,yes,yes,cellular,nov,thu,239,10,999,0,success,3.4,94.944,-44.1,6.162,4928.1
65,admin.,divorced,university.degree,no,no,no,cellular,nov,thu,271,15,999,0,success,3.4,94.944,-44.1,6.162,4928.1
69,admin.,married,high.school,no,yes,no,cellular,nov,tue,541,6,999,0,success,3.1,95.494,-44.4,6.057,4891.0
57,admin.,married,basic.9y,no,yes,no,cellular,nov,thu,575,5,999,0,success,3.4,95.418,-50.7,6.168,4928.1
46,admin.,single,university.degree,no,yes,no,cellular,nov,mon,242,13,999,0,success,3.4,95.418,-50.7,6.16,4928.1
59,admin.,married,high.school,no,no,no,cellular,nov,wed,491,5,999,0,success,3.1,95.494,-44.4,6.058,4891.0
80,admin.,married,basic.4y,no,yes,yes,cellular,nov,wed,462,5,3,3,success,0.8999999999999999,96.101,-57.5,2.185,4663.6
49,admin.,married,basic.9y,no,no,yes,cellular,nov,tue,507,6,999,0,success,3.4,95.418,-50.7,6.162,4928.1
52,admin.,married,high.school,unknown,yes,no,cellular,nov,thu,248,5,999,1,success,0.19999999999999996,94.393,-54.2,2.466,4799.1
52,admin.,married,high.school,no,yes,no,cellular,nov,thu,214,5,999,0,success,3.4,95.965,-49.8,6.066,4928.1
58,admin.,single,university.degree,no,yes,no,cellular,nov,fri,503,6,999,0,success,3.4,94.944,-44.1,6.163,4928.1
49,admin.,single,high.school,no,yes,no,cellular,nov,tue,442,9,999,0,success,0.19999999999999996,94.393,-54.2,2.4909999999999997,4799.1
50,admin.,married,basic.6y,no,no,no,cellular,nov,wed,190,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
60,admin.,married,basic.9y,no,no,no,cellular,nov,mon,248,6,999,0,success,3.4,95.965,-49.8,6.065,4928.1
45,admin.,married,professional.course,no,yes,no,cellular,nov,thu,712,6,999,0,success,1.9,94.7,-50.0,5.276,4895.8
46,admin.,single,university.degree,no,yes,no,cellular,may,thu,417,6,999,0,success,0.19999999999999996,94.393,-54.2,2.466,4799.1
91,admin.,married,basic.4y,no,yes,no,cellular,nov,tue,707,5,999,1,failure,0.30000000000000004,95.555,-47.8,1.902,4691.6
51,admin.,single,high.school,no,no,no,cellular,jun,mon,296,5,999,0,success,3.4,95.965,-49.8,6.1610000000000005,4928.1
61,admin.,married,basic.9y,no,yes,no,cellular,nov,tue,152,5,999,1,failure,0.8999999999999999,96.267,-58.8,2.247,4663.6
53,admin.,married,high.school,no,unknown,unknown,cellular,nov,wed,161,20,999,0,success,3.1,95.494,-44.4,6.058,4891.0
65,admin.,married,high.school,unknown,yes,no,cellular,jun,tue,363,5,999,0,success,3.4,95.965,-49.8,6.1610000000000005,4928.1
65,admin.,married,university.degree,unknown,yes,no,cellular,nov,thu,518,5,999,0,nonexistent,3.4,95.418,-50.7,6.168,4928.1
72,admin.,married,basic.9y,unknown,no,no,cellular,nov,mon,469,7,999,0,success,3.4,95.418,-50.7,6.162,4928.1
51,admin.,divorced,university.degree,no,yes,no,cellular,nov,thu,606,14,999,0,success,3.4,94.944,-44.1,6.162,4928.1
38,admin.,single,high.school,no,yes,no,cellular,nov,mon,1267,5,999,0,success,0.19999999999999996,94.575,-55.1,2.605,4799.1
